Unnamed: 0,location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,shot_id_number
14171,94.0,238.0,1.0,4.0,0.0,30.0,45.0,1.0,4,5,1,14172
14172,-149.0,164.0,0.0,4.0,0.0,9.0,42.0,0.0,1,4,0,14173
14173,80.0,178.0,4.0,5.0,0.0,4.0,39.0,,4,4,0,14174
14174,72.0,242.0,3.0,5.0,0.0,28.329381850668316,45.0,,0,5,1,14175
14175,-84.0,239.0,2.0,5.0,0.0,39.0,45.0,0.0,1,5,1,14176
14176,-131.0,74.0,0.0,5.0,0.0,41.0,40.0,0.0,1,4,0,14177
14177,160.0,94.0,4.883233224643899,1.0,0.0,44.0,38.0,0.0,5,4,-1,14178
14178,18.0,74.0,9.0,1.0,0.0,20.0,26.0,1.0,0,1,4,14179
14179,-52.0,72.0,8.0,1.0,0.0,37.0,28.0,1.0,2,1,2,14180
14180,0.0,12.0,4.883233224643899,1.0,0.0,43.0,21.0,,0,0,-1,14181
14181,157.0,12.0,6.0,1.0,0.0,14.0,35.0,0.0,5,4,2,14182
14182,103.0,25.0,4.0,1.0,0.0,0.0,30.0,0.0,5,4,2,14183
14183,159.0,83.0,2.0,1.0,0.0,49.0,37.0,1.0,5,4,0,14184
14184,-166.0,26.0,11.0,2.0,0.0,31.0,36.0,0.0,2,4,0,14185
14185,53.0,39.0,1.0,2.0,0.0,4.0,26.0,,0,1,4,14186
14186,-56.0,205.0,0.0,2.0,0.0,35.0,41.0,0.0,0,4,0,14187
14187,0.0,119.0,10.0,3.0,0.0,7.0,40.0,1.0,2,4,0,14188
14188,70.0,74.0,9.0,3.0,0.0,37.0,31.0,,5,1,2,14189
14189,47.0,94.0,9.0,3.0,0.0,8.0,30.0,0.0,0,1,2,14190
14190,-166.0,213.0,1.0,3.0,0.0,13.0,47.0,,1,5,1,14191
14191,113.0,66.0,2.0,4.0,0.0,49.0,33.0,,5,4,2,14192
14192,-49.0,162.0,1.0,4.0,0.0,4.0,36.0,0.0,0,4,0,14193
14193,-98.0,288.0,0.0,4.0,0.0,13.0,50.0,0.0,1,5,1,14194
14194,88.0,15.0,11.0,1.0,0.0,28.329381850668316,28.0,0.0,5,4,2,14195
14195,154.0,71.0,10.0,1.0,0.0,41.0,36.0,0.0,5,4,0,14196
14196,-95.0,101.0,9.0,1.0,0.0,47.0,33.0,0.0,2,4,2,14197
14197,0.0,0.0,7.0,1.0,0.0,28.0,20.0,1.0,0,0,4,14198
14198,32.0,88.0,6.0,1.0,0.0,59.0,29.0,0.0,0,1,2,14199
14199,0.0,0.0,6.0,1.0,0.0,39.0,20.0,1.0,0,0,4,14200
14200,81.0,63.0,3.0,1.0,0.0,19.0,30.0,,5,4,2,14201
14201,0.0,0.0,3.0,1.0,0.0,0.0,20.0,1.0,0,0,4,14202
14202,13.0,86.0,0.0,1.0,0.0,28.329381850668316,28.0,1.0,0,1,2,14203
14203,0.0,0.0,0.0,1.0,0.0,2.0,20.0,1.0,0,0,4,14204
14204,0.0,0.0,4.883233224643899,2.0,0.0,49.0,20.0,1.0,0,0,4,14205
14205,-54.0,74.0,4.0,2.0,0.0,38.0,27.0,,-1,1,4,14206
14206,0.0,0.0,4.883233224643899,2.0,0.0,21.0,20.0,1.0,0,0,4,14207
14207,114.0,25.0,2.0,2.0,0.0,14.0,35.0,0.0,5,4,-1,14208
14208,0.0,0.0,1.0,2.0,0.0,7.0,20.0,1.0,0,0,4,14209
14209,0.0,0.0,4.883233224643899,2.0,0.0,23.0,20.0,,0,0,4,14210
14210,192.0,168.0,11.0,3.0,0.0,1.0,35.0,0.0,4,-1,-1,14211
14211,28.0,148.0,4.883233224643899,3.0,0.0,38.0,35.0,1.0,0,4,2,14212
14212,-105.0,19.0,9.0,3.0,0.0,0.0,30.0,1.0,2,4,2,14213
14213,111.0,94.0,3.0,3.0,0.0,26.0,34.0,,5,4,2,14214
14214,92.0,86.0,1.0,3.0,0.0,45.0,32.0,0.0,5,4,2,14215
14215,-188.0,165.0,5.0,3.0,0.0,15.0,45.0,0.0,1,5,-1,14216
14216,53.0,217.0,4.883233224643899,4.0,0.0,1.0,42.0,1.0,0,4,0,14217
14217,0.0,0.0,4.0,4.0,0.0,0.0,20.0,1.0,-1,0,4,14218
14218,138.0,198.0,2.0,4.0,0.0,59.0,44.0,0.0,4,5,1,14219
14219,81.0,142.0,2.0,4.0,0.0,33.0,36.0,0.0,4,4,0,14220
14220,0.0,0.0,10.0,1.0,0.0,7.0,20.0,,0,0,4,14221
14221,0.0,0.0,9.0,1.0,0.0,35.0,20.0,,0,0,4,14222
14222,36.0,72.0,8.0,1.0,0.0,33.0,28.0,1.0,0,1,2,14223
14223,0.0,0.0,7.0,1.0,0.0,14.0,20.0,0.0,0,0,4,14224
14224,-48.0,58.0,7.0,1.0,0.0,9.0,27.0,1.0,0,1,4,14225
14225,23.0,148.0,6.0,1.0,0.0,34.0,34.0,1.0,0,4,-1,14226
14226,223.0,93.0,6.0,1.0,0.0,9.0,44.0,0.0,4,5,1,14227
14227,0.0,42.0,4.0,1.0,0.0,32.0,26.0,1.0,0,1,4,14228
14228,-75.0,41.0,4.883233224643899,2.0,0.0,29.0,28.0,0.0,2,1,2,14229
14229,0.0,0.0,2.0,2.0,0.0,29.0,20.0,,0,0,4,14230
14230,122.0,143.0,1.0,2.0,0.0,58.0,38.0,,4,-1,0,14231
14231,58.0,153.0,0.0,3.0,0.0,59.0,36.0,1.0,4,4,0,14232
14232,56.0,74.0,0.0,2.0,0.0,0.0,26.0,0.0,0,1,4,14233
14233,124.0,94.0,10.0,3.0,0.0,18.0,35.0,0.0,5,4,2,14234
14234,146.0,168.0,8.0,3.0,0.0,18.0,42.0,0.0,4,-1,0,14235
14235,-2.0,55.0,7.0,3.0,0.0,39.0,25.0,,0,1,4,14236
14236,-92.0,75.0,7.0,3.0,0.0,1.0,31.0,0.0,2,4,2,14237
14237,192.0,36.0,5.0,3.0,0.0,59.0,39.0,0.0,5,4,0,14238
14238,-93.0,56.0,5.0,3.0,0.0,20.0,30.0,0.0,2,4,2,14239
14239,-4.0,55.0,4.0,3.0,0.0,40.0,25.0,1.0,0,1,4,14240
14240,0.0,0.0,4.0,3.0,0.0,7.0,20.0,,-1,0,4,14241
14241,0.0,0.0,3.0,3.0,0.0,55.0,20.0,1.0,0,0,-1,14242
14242,-194.0,172.0,3.0,3.0,0.0,4.0,45.0,0.0,-1,5,1,14243
14243,-101.0,140.0,2.0,3.0,0.0,31.0,37.0,1.0,-1,4,0,14244
14244,88.0,206.0,8.0,4.0,0.0,16.0,35.0,,4,4,0,14245
14245,-134.0,137.0,6.0,4.0,0.0,37.0,39.0,0.0,1,4,0,14246
14246,75.0,228.0,6.0,3.0,0.0,28.329381850668316,44.0,0.0,4,5,1,14247
14247,0.0,201.0,1.0,4.0,0.0,36.0,44.0,1.0,1,5,1,14248
14248,0.0,108.0,1.0,4.0,0.0,11.0,35.0,,5,4,2,14249
14249,228.0,17.0,1.0,4.0,0.0,8.0,42.0,0.0,5,-1,1,14250
14250,0.0,0.0,1.0,4.0,0.0,2.0,20.0,,0,0,4,14251
14251,39.0,250.0,0.0,4.0,0.0,29.0,45.0,0.0,0,5,1,14252
14252,-146.0,236.0,4.883233224643899,4.0,0.0,0.0,47.0,0.0,-1,5,1,14253
14253,171.0,26.0,10.0,1.0,0.0,45.0,37.0,0.0,5,4,0,14254
14254,102.0,9.0,8.0,1.0,0.0,0.0,30.0,0.0,5,4,2,14255
14255,88.0,74.0,5.0,1.0,0.0,18.0,38.0,0.0,4,4,0,14256
14256,-62.0,33.0,2.0,1.0,0.0,38.0,27.0,1.0,0,1,4,14257
14257,-147.0,183.0,1.0,1.0,0.0,9.0,43.0,0.0,1,4,0,14258
14258,-117.0,153.0,1.0,2.0,0.0,5.0,39.0,1.0,1,4,0,14259
14259,149.0,222.0,9.0,3.0,0.0,49.0,46.0,1.0,4,5,1,14260
14260,181.0,190.0,8.0,3.0,0.0,30.0,46.0,0.0,4,5,1,14261
14261,190.0,36.0,7.0,3.0,0.0,10.0,39.0,,5,4,0,14262
14262,0.0,74.0,6.0,3.0,0.0,5.0,41.0,,1,4,-1,14263
14263,-27.0,74.0,4.0,3.0,0.0,21.0,45.0,1.0,0,5,1,14264
14264,-45.0,279.0,3.0,3.0,0.0,41.0,48.0,,-1,5,-1,14265
14265,-8.0,1.0,8.0,1.0,0.0,38.0,20.0,1.0,0,0,4,14266
14266,201.0,4.0,7.0,1.0,0.0,8.0,40.0,,5,4,0,14267
14267,-128.0,153.0,6.0,1.0,0.0,45.0,39.0,0.0,1,-1,0,14268
14268,12.0,26.0,5.0,1.0,0.0,40.0,22.0,0.0,0,0,4,14269
14269,0.0,0.0,3.0,1.0,0.0,46.0,20.0,,0,0,4,14270
14270,9.0,7.0,1.0,1.0,0.0,59.0,21.0,1.0,0,0,4,14271
14271,-149.0,12.0,5.0,2.0,0.0,9.0,34.0,1.0,2,-1,2,14272
14272,-103.0,-2.0,4.0,2.0,0.0,10.0,30.0,0.0,2,4,2,14273
14273,28.0,14.0,1.0,2.0,0.0,21.0,23.0,0.0,0,0,4,14274
14274,78.0,173.0,4.883233224643899,2.0,0.0,29.0,38.0,0.0,4,4,0,14275
14275,-87.0,154.0,4.883233224643899,3.0,0.0,35.0,37.0,,1,4,0,14276
14276,32.0,99.0,6.0,3.0,0.0,48.0,30.0,1.0,0,1,2,14277
14277,147.0,6.0,4.0,3.0,0.0,36.0,34.0,0.0,5,4,2,14278
14278,-128.0,261.0,4.0,3.0,0.0,11.0,49.0,,1,5,1,14279
14279,135.0,227.0,3.0,3.0,0.0,29.0,46.0,0.0,4,-1,1,14280
14280,119.0,74.0,1.0,3.0,0.0,34.0,32.0,,5,-1,2,14281
14281,-8.0,115.0,0.0,3.0,0.0,47.0,31.0,0.0,0,1,2,14282
14282,-4.0,271.0,7.0,4.0,0.0,5.0,47.0,1.0,0,5,1,14283
14283,-149.0,22.0,5.0,4.0,0.0,8.0,35.0,0.0,2,4,2,14284
14284,-144.0,33.0,2.0,3.0,0.0,16.0,34.0,,2,4,2,14285
14285,-7.0,74.0,1.0,3.0,0.0,49.0,22.0,0.0,0,-1,4,14286
14286,0.0,22.0,4.883233224643899,4.0,0.0,10.0,31.0,1.0,5,-1,2,14287
14287,17.0,56.0,10.0,1.0,0.0,47.0,25.0,1.0,0,1,4,14288
14288,114.0,34.0,10.0,1.0,0.0,10.0,31.0,,5,4,2,14289
14289,73.0,37.0,9.0,1.0,0.0,28.0,28.0,,5,1,2,14290
14290,62.0,145.0,8.0,1.0,0.0,19.0,35.0,0.0,0,4,2,14291
14291,0.0,0.0,5.0,1.0,0.0,38.0,20.0,1.0,0,0,-1,14292
14292,-111.0,159.0,4.0,1.0,0.0,42.0,39.0,,1,4,0,14293
14293,69.0,116.0,3.0,1.0,0.0,21.0,33.0,0.0,-1,1,2,14294
14294,21.0,20.0,0.0,1.0,0.0,53.0,22.0,,0,0,4,14295
14295,-136.0,36.0,0.0,1.0,0.0,26.0,34.0,,2,4,2,14296
14296,-16.0,32.0,7.0,2.0,0.0,43.0,23.0,,0,0,4,14297
14297,0.0,0.0,7.0,3.0,0.0,21.0,35.0,,0,0,4,14298
14298,-134.0,102.0,5.0,2.0,0.0,4.0,36.0,0.0,1,4,0,14299
14299,0.0,0.0,4.0,2.0,0.0,11.0,20.0,0.0,0,0,4,14300
14300,-122.0,220.0,2.0,2.0,0.0,58.0,45.0,1.0,1,5,1,14301
14301,0.0,0.0,2.0,2.0,0.0,25.0,35.0,1.0,0,0,4,14302
14302,-51.0,36.0,0.0,2.0,0.0,35.0,26.0,0.0,0,1,4,14303
14303,18.0,61.0,4.883233224643899,3.0,0.0,21.0,26.0,1.0,0,1,4,14304
14304,-108.0,15.0,6.0,3.0,0.0,39.0,30.0,0.0,2,4,2,14305
14305,-111.0,85.0,5.0,3.0,0.0,16.0,33.0,0.0,2,4,2,14306
14306,0.0,0.0,3.0,3.0,0.0,49.0,20.0,1.0,0,0,4,14307
14307,0.0,74.0,3.0,3.0,0.0,6.0,20.0,1.0,0,0,4,14308
14308,0.0,0.0,1.0,3.0,0.0,28.329381850668316,20.0,1.0,0,0,4,14309
14309,80.0,252.0,0.0,3.0,0.0,28.0,46.0,,0,5,1,14310
14310,54.0,190.0,5.0,4.0,0.0,31.0,39.0,0.0,0,4,0,14311
14311,0.0,0.0,4.0,4.0,0.0,50.0,20.0,,0,0,4,14312
14312,135.0,148.0,2.0,4.0,0.0,15.0,40.0,,4,4,0,14313
14313,69.0,99.0,4.0,5.0,0.0,18.0,35.0,1.0,5,1,2,14314
14314,0.0,0.0,3.0,5.0,0.0,31.0,20.0,,0,0,4,14315
14315,77.0,74.0,4.883233224643899,5.0,0.0,1.0,36.0,0.0,4,4,0,14316
14316,0.0,74.0,0.0,5.0,0.0,23.0,20.0,1.0,0,0,4,14317
14317,-142.0,14.0,11.0,1.0,0.0,37.0,34.0,,2,4,2,14318
14318,-111.0,85.0,8.0,1.0,0.0,0.0,33.0,,2,4,-1,14319
14319,-48.0,93.0,7.0,1.0,0.0,35.0,30.0,1.0,0,1,2,14320
14320,0.0,74.0,4.0,1.0,0.0,57.0,31.0,1.0,2,4,2,14321
14321,-5.0,52.0,4.0,1.0,0.0,32.0,25.0,,0,1,4,14322
14322,0.0,0.0,4.0,1.0,0.0,1.0,20.0,1.0,0,0,4,14323
14323,21.0,82.0,5.0,2.0,0.0,34.0,28.0,1.0,0,1,2,14324
14324,70.0,60.0,1.0,2.0,0.0,11.0,29.0,,5,1,2,14325
14325,0.0,74.0,10.0,3.0,0.0,41.0,20.0,1.0,0,0,4,14326
14326,0.0,0.0,4.883233224643899,3.0,0.0,34.0,20.0,1.0,0,0,4,14327
14327,0.0,0.0,6.0,3.0,0.0,22.0,20.0,0.0,0,0,4,14328
14328,0.0,156.0,6.0,3.0,0.0,15.0,38.0,0.0,1,4,0,14329
14329,157.0,12.0,3.0,3.0,0.0,43.0,35.0,0.0,5,4,2,14330
14330,160.0,112.0,2.0,3.0,0.0,28.329381850668316,39.0,,5,4,0,14331
14331,160.0,121.0,2.0,3.0,0.0,10.0,40.0,1.0,4,4,0,14332
14332,-46.0,71.0,6.0,4.0,0.0,49.0,28.0,0.0,2,1,-1,14333
14333,173.0,200.0,4.0,4.0,0.0,3.0,46.0,,4,5,1,14334
14334,0.0,0.0,3.0,4.0,0.0,40.0,35.0,1.0,0,-1,4,14335
14335,-133.0,23.0,1.0,4.0,0.0,22.0,33.0,1.0,2,4,2,14336
14336,0.0,0.0,1.0,4.0,0.0,1.0,20.0,0.0,0,0,4,14337
14337,-161.0,194.0,0.0,4.0,0.0,21.0,35.0,0.0,1,5,1,14338
14338,-109.0,86.0,10.0,1.0,0.0,28.0,33.0,1.0,2,4,2,14339
14339,-149.0,89.0,7.0,3.0,0.0,55.0,37.0,0.0,2,4,0,14340
14340,124.0,11.0,6.0,1.0,0.0,51.0,32.0,,5,4,2,14341
14341,119.0,37.0,4.883233224643899,1.0,0.0,10.0,32.0,0.0,5,4,2,14342
14342,0.0,0.0,4.0,1.0,0.0,48.0,20.0,,0,0,-1,14343
14343,91.0,154.0,4.883233224643899,1.0,0.0,36.0,37.0,,4,4,0,14344
14344,-161.0,197.0,0.0,1.0,0.0,57.0,45.0,,1,5,1,14345
14345,-164.0,146.0,5.0,2.0,0.0,15.0,41.0,,1,4,0,14346
14346,138.0,71.0,4.0,2.0,0.0,35.0,35.0,,5,4,2,14347
14347,-138.0,74.0,2.0,2.0,0.0,13.0,36.0,1.0,2,4,0,14348
14348,0.0,127.0,1.0,2.0,0.0,2.0,39.0,,4,4,0,14349
14349,-103.0,241.0,0.0,2.0,0.0,0.0,46.0,0.0,1,5,1,14350
14350,-141.0,66.0,8.0,3.0,0.0,11.0,35.0,1.0,2,4,-1,14351
14351,141.0,11.0,7.0,3.0,0.0,5.0,34.0,,5,4,2,14352
14352,122.0,19.0,5.0,3.0,0.0,35.0,32.0,1.0,5,-1,2,14353
14353,-161.0,52.0,9.0,4.0,0.0,14.0,36.0,1.0,2,4,0,14354
14354,143.0,7.0,8.0,4.0,0.0,16.0,34.0,1.0,5,4,2,14355
14355,12.0,14.0,7.0,4.0,0.0,33.0,21.0,1.0,0,0,4,14356
14356,0.0,55.0,6.0,4.0,0.0,31.0,37.0,1.0,2,4,0,14357
14357,106.0,216.0,4.0,4.0,0.0,14.0,44.0,,4,5,1,14358
14358,0.0,0.0,1.0,4.0,0.0,43.0,20.0,1.0,0,0,4,14359
14359,-100.0,71.0,11.0,1.0,0.0,18.0,32.0,1.0,2,-1,2,14360
14360,34.0,74.0,4.883233224643899,1.0,0.0,29.0,32.0,,0,1,2,14361
14361,-18.0,235.0,6.0,1.0,0.0,28.329381850668316,43.0,1.0,-1,4,0,14362
14362,0.0,72.0,6.0,1.0,0.0,15.0,27.0,,0,1,4,14363
14363,121.0,172.0,3.0,1.0,0.0,31.0,41.0,,4,4,0,14364
14364,0.0,0.0,2.0,1.0,0.0,9.0,20.0,1.0,0,0,4,14365
14365,201.0,-2.0,2.0,2.0,0.0,28.329381850668316,40.0,,5,4,0,14366
14366,149.0,217.0,11.0,3.0,0.0,18.0,46.0,0.0,4,-1,1,14367
14367,0.0,0.0,10.0,3.0,0.0,1.0,20.0,0.0,0,0,4,14368
14368,-152.0,22.0,4.883233224643899,3.0,0.0,58.0,35.0,1.0,2,4,2,14369
14369,0.0,0.0,6.0,3.0,0.0,56.0,20.0,1.0,0,0,4,14370
14370,-160.0,83.0,5.0,3.0,0.0,15.0,38.0,1.0,2,4,0,14371
14371,236.0,-11.0,2.0,3.0,0.0,20.0,43.0,1.0,5,6,1,14372
14372,-86.0,154.0,11.0,1.0,0.0,40.0,37.0,0.0,-1,4,0,14373
14373,0.0,7.0,9.0,1.0,0.0,45.0,35.0,,2,4,2,14374
14374,39.0,99.0,8.0,1.0,0.0,40.0,30.0,1.0,0,1,2,14375
14375,0.0,0.0,7.0,1.0,0.0,1.0,20.0,,-1,0,4,14376
14376,-160.0,197.0,6.0,1.0,0.0,28.329381850668316,45.0,0.0,1,5,1,14377
14377,159.0,170.0,5.0,3.0,0.0,11.0,43.0,0.0,4,4,0,14378
14378,166.0,9.0,2.0,1.0,0.0,35.0,36.0,0.0,5,4,0,14379
14379,155.0,89.0,2.0,1.0,0.0,23.0,37.0,1.0,5,4,0,14380
14380,56.0,61.0,7.0,2.0,0.0,56.0,28.0,,5,1,2,14381
14381,39.0,159.0,7.0,2.0,0.0,6.0,36.0,1.0,0,4,0,14382
14382,-191.0,25.0,5.0,2.0,0.0,40.0,39.0,1.0,2,4,0,14383
14383,0.0,86.0,5.0,2.0,0.0,6.0,37.0,1.0,5,-1,0,14384
14384,168.0,149.0,4.0,2.0,0.0,0.0,42.0,1.0,4,4,0,14385
14385,-185.0,74.0,2.0,2.0,0.0,5.0,44.0,0.0,1,5,1,14386
14386,-82.0,170.0,1.0,2.0,0.0,1.0,38.0,,1,4,0,14387
14387,-48.0,77.0,0.0,2.0,0.0,38.0,29.0,0.0,2,-1,2,14388
14388,192.0,167.0,10.0,3.0,0.0,52.0,45.0,0.0,4,5,1,14389
14389,13.0,74.0,10.0,3.0,0.0,33.0,29.0,1.0,0,-1,2,14390
14390,97.0,116.0,6.0,3.0,0.0,45.0,35.0,0.0,5,4,2,14391
14391,-119.0,151.0,6.0,3.0,0.0,2.0,39.0,0.0,1,4,0,14392
14392,0.0,0.0,3.0,3.0,0.0,50.0,20.0,1.0,0,0,-1,14393
14393,0.0,0.0,2.0,3.0,0.0,41.0,20.0,0.0,0,0,4,14394
14394,198.0,9.0,9.0,4.0,0.0,26.0,39.0,0.0,5,-1,0,14395
14395,151.0,124.0,8.0,4.0,0.0,32.0,39.0,1.0,4,4,0,14396
14396,135.0,213.0,8.0,4.0,0.0,3.0,45.0,0.0,4,5,1,14397
14397,12.0,227.0,7.0,4.0,0.0,36.0,42.0,,0,-1,0,14398
14398,54.0,26.0,6.0,4.0,0.0,46.0,25.0,0.0,0,1,4,14399
14399,187.0,172.0,5.0,4.0,0.0,37.0,45.0,0.0,4,5,1,14400
14400,-41.0,91.0,4.0,4.0,0.0,13.0,35.0,0.0,0,1,2,14401
14401,170.0,205.0,1.0,4.0,0.0,55.0,46.0,0.0,4,5,1,14402
14402,113.0,80.0,1.0,4.0,0.0,26.0,33.0,0.0,5,4,2,14403
14403,203.0,91.0,11.0,1.0,0.0,40.0,35.0,1.0,5,4,0,14404
14404,-112.0,194.0,10.0,1.0,0.0,40.0,42.0,0.0,1,4,0,14405
14405,147.0,148.0,8.0,1.0,0.0,41.0,40.0,1.0,-1,4,0,14406
14406,177.0,131.0,6.0,1.0,0.0,31.0,42.0,0.0,4,4,0,14407
14407,89.0,47.0,5.0,1.0,0.0,39.0,35.0,0.0,5,4,2,14408
14408,214.0,-2.0,5.0,1.0,0.0,12.0,41.0,1.0,5,4,0,14409
14409,108.0,227.0,1.0,1.0,0.0,50.0,45.0,,4,5,1,14410
14410,91.0,102.0,0.0,1.0,0.0,0.0,33.0,0.0,5,4,2,14411
14411,0.0,0.0,0.0,1.0,0.0,0.0,20.0,,0,0,4,14412
14412,170.0,85.0,6.0,2.0,0.0,41.0,39.0,1.0,5,4,0,14413
14413,203.0,19.0,4.0,2.0,0.0,52.0,40.0,0.0,5,4,0,14414
14414,0.0,0.0,4.0,2.0,0.0,35.0,20.0,,-1,0,4,14415
14415,-198.0,86.0,4.0,2.0,0.0,22.0,41.0,0.0,2,4,0,14416
14416,0.0,0.0,3.0,2.0,0.0,40.0,20.0,1.0,0,0,4,14417
14417,155.0,116.0,2.0,2.0,0.0,43.0,39.0,0.0,4,4,0,14418
14418,0.0,0.0,2.0,2.0,0.0,28.0,35.0,1.0,0,0,4,14419
14419,6.0,74.0,1.0,2.0,0.0,30.0,23.0,1.0,0,0,4,14420
14420,-76.0,34.0,10.0,3.0,0.0,46.0,28.0,1.0,2,1,2,14421
14421,-76.0,26.0,10.0,3.0,0.0,15.0,28.0,,2,1,2,14422
14422,0.0,85.0,9.0,3.0,0.0,50.0,30.0,,2,1,2,14423
14423,-235.0,113.0,8.0,3.0,0.0,32.0,46.0,1.0,1,5,1,14424
14424,-218.0,101.0,7.0,3.0,0.0,38.0,44.0,,1,5,1,14425
14425,0.0,0.0,4.883233224643899,3.0,0.0,32.0,20.0,1.0,0,0,4,14426
14426,0.0,0.0,6.0,3.0,0.0,51.0,20.0,1.0,0,0,4,14427
14427,154.0,205.0,6.0,3.0,0.0,24.0,45.0,1.0,4,5,1,14428
14428,-207.0,143.0,5.0,3.0,0.0,59.0,45.0,0.0,1,5,1,14429
14429,119.0,173.0,5.0,3.0,0.0,19.0,40.0,0.0,4,4,0,14430
14430,0.0,63.0,4.0,3.0,0.0,52.0,30.0,0.0,2,4,2,14431
14431,-71.0,19.0,3.0,3.0,0.0,52.0,27.0,0.0,0,1,4,14432
14432,177.0,183.0,8.0,4.0,0.0,0.0,45.0,1.0,4,5,1,14433
14433,-8.0,269.0,7.0,4.0,0.0,20.0,46.0,0.0,0,-1,1,14434
14434,0.0,0.0,6.0,4.0,0.0,18.0,20.0,1.0,0,0,4,14435
14435,-105.0,134.0,4.883233224643899,4.0,0.0,41.0,37.0,,1,4,0,14436
14436,143.0,197.0,4.0,4.0,0.0,36.0,44.0,0.0,4,-1,1,14437
14437,-2.0,91.0,1.0,4.0,0.0,28.329381850668316,35.0,0.0,0,-1,2,14438
14438,0.0,0.0,1.0,4.0,0.0,20.0,20.0,1.0,0,0,4,14439
14439,-95.0,37.0,0.0,4.0,0.0,30.0,35.0,0.0,2,4,2,14440
14440,-161.0,201.0,0.0,4.0,0.0,8.0,45.0,0.0,1,5,1,14441
14441,0.0,0.0,8.0,1.0,0.0,54.0,20.0,,0,0,4,14442
14442,18.0,113.0,4.0,1.0,0.0,56.0,31.0,1.0,0,1,2,14443
14443,0.0,93.0,3.0,1.0,0.0,51.0,35.0,,5,4,2,14444
14444,-179.0,183.0,3.0,1.0,0.0,33.0,45.0,1.0,1,5,1,14445
14445,-130.0,74.0,6.0,2.0,0.0,57.0,33.0,0.0,2,4,2,14446
14446,-212.0,126.0,6.0,2.0,0.0,22.0,44.0,0.0,1,5,1,14447
14447,64.0,263.0,5.0,2.0,0.0,41.0,47.0,0.0,0,5,1,14448
14448,0.0,0.0,5.0,2.0,0.0,13.0,20.0,0.0,0,0,4,14449
14449,-90.0,12.0,4.0,2.0,0.0,50.0,29.0,1.0,2,4,2,14450
14450,73.0,60.0,4.0,2.0,0.0,12.0,29.0,1.0,5,1,2,14451
14451,127.0,186.0,3.0,2.0,0.0,40.0,42.0,0.0,4,4,0,14452
14452,116.0,137.0,2.0,2.0,0.0,9.0,37.0,0.0,4,4,0,14453
14453,116.0,258.0,2.0,2.0,0.0,4.0,48.0,0.0,4,5,1,14454
14454,0.0,0.0,0.0,2.0,0.0,52.0,20.0,,0,0,-1,14455
14455,56.0,168.0,9.0,3.0,0.0,59.0,37.0,1.0,4,4,0,14456
14456,70.0,164.0,9.0,3.0,0.0,21.0,37.0,1.0,4,4,-1,14457
14457,0.0,0.0,7.0,3.0,0.0,18.0,20.0,1.0,0,0,4,14458
14458,102.0,162.0,4.883233224643899,3.0,0.0,2.0,39.0,0.0,-1,4,0,14459
14459,-119.0,131.0,4.0,3.0,0.0,50.0,37.0,0.0,-1,4,0,14460
14460,-87.0,37.0,3.0,3.0,0.0,33.0,35.0,1.0,2,4,2,14461
14461,177.0,3.0,2.0,3.0,0.0,55.0,37.0,0.0,5,4,0,14462
14462,-174.0,189.0,1.0,3.0,0.0,29.0,45.0,0.0,1,5,1,14463
14463,108.0,170.0,0.0,3.0,0.0,28.329381850668316,35.0,1.0,4,4,0,14464
14464,-155.0,113.0,11.0,1.0,0.0,23.0,39.0,,1,-1,0,14465
14465,140.0,153.0,10.0,1.0,0.0,28.0,40.0,1.0,4,4,0,14466
14466,166.0,205.0,9.0,1.0,0.0,5.0,46.0,0.0,4,5,1,14467
14467,130.0,96.0,1.0,1.0,0.0,21.0,36.0,0.0,4,4,0,14468
14468,0.0,0.0,5.0,2.0,0.0,32.0,20.0,,0,0,4,14469
14469,214.0,153.0,4.0,2.0,0.0,54.0,46.0,0.0,4,5,1,14470
14470,141.0,26.0,4.0,2.0,0.0,15.0,34.0,,5,4,2,14471
14471,99.0,74.0,4.0,2.0,0.0,4.0,32.0,1.0,5,4,2,14472
14472,121.0,53.0,2.0,2.0,0.0,21.0,33.0,1.0,5,4,2,14473
14473,-168.0,134.0,1.0,2.0,0.0,22.0,41.0,1.0,1,4,0,14474
14474,-7.0,134.0,0.0,2.0,0.0,15.0,33.0,,0,1,2,14475
14475,159.0,209.0,0.0,2.0,0.0,2.0,46.0,0.0,4,5,-1,14476
14476,147.0,45.0,11.0,3.0,0.0,28.329381850668316,35.0,0.0,5,4,2,14477
14477,92.0,72.0,9.0,3.0,0.0,35.0,31.0,1.0,5,4,2,14478
14478,-146.0,214.0,3.0,3.0,0.0,25.0,45.0,,1,5,1,14479
14479,184.0,194.0,2.0,3.0,0.0,59.0,46.0,,4,5,1,14480
14480,13.0,257.0,2.0,3.0,0.0,9.0,45.0,0.0,0,5,1,14481
14481,0.0,0.0,10.0,1.0,0.0,10.0,20.0,1.0,0,0,4,14482
14482,189.0,11.0,9.0,1.0,0.0,38.0,38.0,1.0,5,4,0,14483
14483,100.0,3.0,9.0,1.0,0.0,5.0,30.0,0.0,5,4,2,14484
14484,0.0,0.0,7.0,1.0,0.0,56.0,20.0,1.0,0,0,4,14485
14485,170.0,91.0,7.0,1.0,0.0,31.0,39.0,0.0,-1,4,0,14486
